county,url,check_time,http_status,result,keywords_found,error_detail
Waseca,https://www.wasecacounty.gov/103/Assessors-Office,2026-07-27T14:00:41,200,sale_found,auction sale,
Washington,https://www.washingtoncountymn.gov/1140/Tax-Forfeited-Land,2026-07-27T14:00:44,200,sale_found,tax forfeited; tax-forfeited; forfeited land; land sale; public auction,
Washington,https://www.washingtoncountymn.gov/faq.aspx?TID=30,2026-07-27T14:00:46,200,sale_found,tax forfeited; tax-forfeited; forfeited land; public auction; forfeited property,
Watonwan,https://www.co.watonwan.mn.us/130/Tax-Forfeited-Sale,2026-07-27T14:00:49,200,sale_found,tax forfeited; tax-forfeited; forfeited land; land sale; forfeiture sale,
Wilkin,https://www.co.wilkin.mn.us/auditortreasurer,2026-07-27T14:00:52,200,sale_found,tax forfeit,
Winona,https://www.co.winona.mn.us/179/Forfeited-Tax-Sales,2026-07-27T14:00:55,200,sale_found,land sale; tax forfeit,
Wright,https://www.wrightcountymn.gov/673/Property-Resources,2026-07-27T14:00:58,200,sale_found,tax forfeited; forfeited land; tax forfeit,
Wright,https://www.wrightcountymn.gov/170/Finance-Taxpayer-Services,2026-07-27T14:01:01,200,sale_found,forfeited land; tax forfeit,
Yellow Medicine,https://www.co.ym.mn.gov/index.asp?SEC=D7845C79-6866-43C2-81C3-44B92DBEA6F2,2026-07-27T14:01:04,200,sale_found,tax forfeited; forfeited land; land sale; auction sale; forfeited property,
DNR,https://www.dnr.state.mn.us/lands_minerals/landsale/index.html,2026-07-27T14:01:07,200,sale_found,tax-forfeited; forfeited land; land sale; public auction,
MN DOT,https://www.dot.state.mn.us/row/propsales.html,2026-07-27T14:01:10,200,sale_found,land sale; sealed bid; over-the-counter,
Wisconsin,https://www.wisconsinsurplus.com,2026-07-27T14:01:12,200,no_sale_found,,
